jahr_von,jahr_bis,cluster_alt,cluster_neu,schnitt,n_alt,n_neu,anteil_alt,anteil_neu,jaccard
2023,2024,89,65,95,124,119,0.7661290322580645,0.7983193277310925,0.6418918918918919
2023,2024,90,27,1,116,41,0.008620689655172414,0.024390243902439025,0.00641025641025641
2023,2024,90,28,1,116,33,0.008620689655172414,0.030303030303030304,0.006756756756756757
2023,2024,90,52,93,116,104,0.8017241379310345,0.8942307692307693,0.7322834645669292
2023,2024,90,58,1,116,91,0.008620689655172414,0.01098901098901099,0.0048543689320388345
2023,2024,90,85,1,116,81,0.008620689655172414,0.012345679012345678,0.00510204081632653
2023,2024,91,1,3,695,134,0.004316546762589928,0.022388059701492536,0.0036319612590799033
2023,2024,91,3,1,695,48,0.0014388489208633094,0.020833333333333332,0.0013477088948787063
2023,2024,91,4,4,695,113,0.0057553956834532375,0.035398230088495575,0.004975124378109453
2023,2024,91,11,1,695,35,0.0014388489208633094,0.02857142857142857,0.0013717421124828531
2023,2024,91,22,1,695,77,0.0014388489208633094,0.012987012987012988,0.0012970168612191958
2023,2024,91,23,1,695,92,0.0014388489208633094,0.010869565217391304,0.001272264631043257
2023,2024,91,26,1,695,42,0.0014388489208633094,0.023809523809523808,0.001358695652173913
2023,2024,91,28,10,695,33,0.014388489208633094,0.30303030303030304,0.013927576601671309
2023,2024,91,33,1,695,41,0.0014388489208633094,0.024390243902439025,0.0013605442176870747
2023,2024,91,34,1,695,92,0.0014388489208633094,0.010869565217391304,0.001272264631043257
2023,2024,91,35,2,695,34,0.0028776978417266188,0.058823529411764705,0.002751031636863824
2023,2024,91,37,4,695,56,0.0057553956834532375,0.07142857142857142,0.00535475234270415
2023,2024,91,39,2,695,33,0.0028776978417266188,0.06060606060606061,0.0027548209366391185
2023,2024,91,40,2,695,163,0.0028776978417266188,0.012269938650306749,0.002336448598130841
2023,2024,91,41,1,695,58,0.0014388489208633094,0.017241379310344827,0.0013297872340425532
2023,2024,91,42,1,695,115,0.0014388489208633094,0.008695652173913044,0.0012360939431396785
2023,2024,91,43,1,695,41,0.0014388489208633094,0.024390243902439025,0.0013605442176870747
2023,2024,91,45,7,695,244,0.010071942446043165,0.028688524590163935,0.0075107296137339056
2023,2024,91,46,322,695,535,0.4633093525179856,0.6018691588785047,0.35462555066079293
2023,2024,91,47,1,695,161,0.0014388489208633094,0.006211180124223602,0.0011695906432748538
2023,2024,91,48,6,695,322,0.008633093525179856,0.018633540372670808,0.005934718100890208
2023,2024,91,50,3,695,1106,0.004316546762589928,0.0027124773960217,0.0016685205784204673
2023,2024,91,53,1,695,104,0.0014388489208633094,0.009615384615384616,0.0012531328320802004
2023,2024,91,56,1,695,51,0.0014388489208633094,0.0196078431372549,0.0013422818791946308
2023,2024,91,58,1,695,91,0.0014388489208633094,0.01098901098901099,0.0012738853503184713
2023,2024,91,65,1,695,119,0.0014388489208633094,0.008403361344537815,0.0012300123001230013
2023,2024,91,66,1,695,148,0.0014388489208633094,0.006756756756756757,0.0011876484560570072
2023,2024,91,68,1,695,32,0.0014388489208633094,0.03125,0.0013774104683195593
2023,2024,91,72,2,695,105,0.0028776978417266188,0.01904761904761905,0.002506265664160401
2023,2024,91,75,1,695,113,0.0014388489208633094,0.008849557522123894,0.0012391573729863693
2023,2024,91,80,1,695,45,0.0014388489208633094,0.022222222222222223,0.0013531799729364006
2023,2024,91,83,1,695,58,0.0014388489208633094,0.017241379310344827,0.0013297872340425532
2023,2024,91,91,1,695,91,0.0014388489208633094,0.01098901098901099,0.0012738853503184713
2023,2024,91,92,1,695,174,0.0014388489208633094,0.005747126436781609,0.001152073732718894
2023,2024,91,97,1,695,112,0.0014388489208633094,0.008928571428571428,0.0012406947890818859
2023,2024,91,99,1,695,74,0.0014388489208633094,0.013513513513513514,0.0013020833333333333
2023,2024,91,103,1,695,32,0.0014388489208633094,0.03125,0.0013774104683195593
2023,2024,91,109,5,695,614,0.007194244604316547,0.008143322475570033,0.003834355828220859
2023,2024,91,110,2,695,45,0.0028776978417266188,0.044444444444444446,0.0027100271002710027
2023,2024,91,115,1,695,38,0.0014388489208633094,0.02631578947368421,0.001366120218579235
2023,2024,91,117,1,695,40,0.0014388489208633094,0.025,0.0013623978201634877
2023,2024,91,119,1,695,81,0.0014388489208633094,0.012345679012345678,0.0012903225806451613
2023,2024,91,127,1,695,30,0.0014388489208633094,0.03333333333333333,0.0013812154696132596
2023,2024,91,128,1,695,30,0.0014388489208633094,0.03333333333333333,0.0013812154696132596
2023,2024,91,131,1,695,35,0.0014388489208633094,0.02857142857142857,0.0013717421124828531
2023,2024,91,132,1,695,104,0.0014388489208633094,0.009615384615384616,0.0012531328320802004
2023,2024,91,134,1,695,42,0.0014388489208633094,0.023809523809523808,0.001358695652173913
2023,2024,91,137,1,695,162,0.0014388489208633094,0.006172839506172839,0.0011682242990654205
2023,2024,91,142,1,695,32,0.0014388489208633094,0.03125,0.0013774104683195593
2023,2024,91,145,1,695,97,0.0014388489208633094,0.010309278350515464,0.0012642225031605564
2023,2024,91,150,1,695,90,0.0014388489208633094,0.011111111111111112,0.0012755102040816326
2023,2024,91,154,1,695,66,0.0014388489208633094,0.015151515151515152,0.0013157894736842105
2023,2024,91,155,1,695,137,0.0014388489208633094,0.0072992700729927005,0.0012033694344163659
2023,2024,91,163,1,695,134,0.0014388489208633094,0.007462686567164179,0.0012077294685990338
2023,2024,91,174,1,695,33,0.0014388489208633094,0.030303030303030304,0.001375515818431912
2023,2024,91,177,1,695,137,0.0014388489208633094,0.0072992700729927005,0.0012033694344163659
2023,2024,91,179,1,695,53,0.0014388489208633094,0.018867924528301886,0.0013386880856760374
2023,2024,91,181,2,695,388,0.0028776978417266188,0.005154639175257732,0.0018501387604070306
2023,2024,91,186,2,695,151,0.0028776978417266188,0.013245033112582781,0.002369668246445498
2023,2024,91,188,1,695,74,0.0014388489208633094,0.013513513513513514,0.0013020833333333333
2023,2024,91,190,7,695,79,0.010071942446043165,0.08860759493670886,0.009126466753585397
2023,2024,91,192,1,695,52,0.0014388489208633094,0.019230769230769232,0.0013404825737265416
2023,2024,91,194,1,695,172,0.0014388489208633094,0.005813953488372093,0.0011547344110854503
2023,2024,91,197,2,695,715,0.0028776978417266188,0.002797202797202797,0.0014204545454545455
2023,2024,91,198,2,695,224,0.0028776978417266188,0.008928571428571428,0.0021810250817884407
2023,2024,92,8,3,105,67,0.02857142857142857,0.04477611940298507,0.01775147928994083
2023,2024,92,46,2,105,535,0.01904761904761905,0.003738317757009346,0.003134796238244514
2023,2024,92,72,97,105,105,0.9238095238095239,0.9238095238095239,0.8584070796460177
2023,2024,92,111,1,105,69,0.009523809523809525,0.014492753623188406,0.005780346820809248
2023,2024,93,79,54,73,59,0.7397260273972602,0.9152542372881356,0.6923076923076923
2023,2024,94,62,29,33,37,0.8787878787878788,0.7837837837837838,0.7073170731707317
2023,2024,95,58,1,31,91,0.03225806451612903,0.01098901098901099,0.008264462809917356
2023,2024,95,63,19,31,149,0.6129032258064516,0.12751677852348994,0.11801242236024845
2023,2024,96,0,1,100,185,0.01,0.005405405405405406,0.0035211267605633804
2023,2024,96,61,1,100,30,0.01,0.03333333333333333,0.007751937984496124
2023,2024,96,68,29,100,32,0.29,0.90625,0.2815533980582524
2023,2024,96,156,55,100,59,0.55,0.9322033898305084,0.5288461538461539
2023,2024,96,174,1,100,33,0.01,0.030303030303030304,0.007575757575757576
2023,2024,96,178,1,100,39,0.01,0.02564102564102564,0.007246376811594203
2023,2024,97,76,48,56,54,0.8571428571428571,0.8888888888888888,0.7741935483870968
2023,2024,97,77,1,56,169,0.017857142857142856,0.005917159763313609,0.004464285714285714
2023,2024,98,28,1,160,33,0.00625,0.030303030303030304,0.005208333333333333
2023,2024,98,46,1,160,535,0.00625,0.001869158878504673,0.001440922190201729
2023,2024,98,77,136,160,169,0.85,0.8047337278106509,0.7046632124352331
2023,2024,99,81,34,39,81,0.8717948717948718,0.41975308641975306,0.3953488372093023
2023,2024,100,15,48,48,48,1,1,1
2023,2024,101,82,53,59,58,0.8983050847457628,0.9137931034482759,0.828125
2023,2024,101,97,1,59,112,0.01694915254237288,0.008928571428571428,0.0058823529411764705
2023,2024,101,111,1,59,69,0.01694915254237288,0.014492753623188406,0.007874015748031496
2023,2024,102,84,29,31,33,0.9354838709677419,0.8787878787878788,0.8285714285714286
2023,2024,103,83,53,57,58,0.9298245614035088,0.9137931034482759,0.8548387096774194
2023,2024,103,178,1,57,39,0.017543859649122806,0.02564102564102564,0.010526315789473684
2023,2024,104,85,48,55,81,0.8727272727272727,0.5925925925925926,0.5454545454545454
2023,2024,104,86,1,55,41,0.01818181818181818,0.024390243902439025,0.010526315789473684
2023,2024,105,63,74,86,149,0.8604651162790697,0.49664429530201343,0.45962732919254656
2023,2024,106,118,37,37,45,1,0.8222222222222222,0.8222222222222222
2023,2024,107,30,42,45,46,0.9333333333333333,0.9130434782608695,0.8571428571428571
2023,2024,107,140,1,45,97,0.022222222222222223,0.010309278350515464,0.0070921985815602835
2023,2024,108,40,1,95,163,0.010526315789473684,0.006134969325153374,0.0038910505836575876
2023,2024,108,46,4,95,535,0.042105263157894736,0.007476635514018692,0.006389776357827476
2023,2024,108,48,1,95,322,0.010526315789473684,0.003105590062111801,0.002403846153846154
2023,2024,108,91,81,95,91,0.8526315789473684,0.8901098901098901,0.7714285714285715
2023,2024,108,130,1,95,123,0.010526315789473684,0.008130081300813009,0.004608294930875576
2023,2024,108,174,1,95,33,0.010526315789473684,0.030303030303030304,0.007874015748031496
2023,2024,109,37,1,70,56,0.014285714285714285,0.017857142857142856,0.008
2023,2024,109,81,23,70,81,0.32857142857142857,0.2839506172839506,0.1796875
2023,2024,110,71,35,35,49,1,0.7142857142857143,0.7142857142857143
2023,2024,111,63,1,238,149,0.004201680672268907,0.006711409395973154,0.0025906735751295338
2023,2024,111,69,1,238,110,0.004201680672268907,0.00909090909090909,0.002881844380403458
2023,2024,111,85,1,238,81,0.004201680672268907,0.012345679012345678,0.0031446540880503146
2023,2024,111,86,22,238,41,0.09243697478991597,0.5365853658536586,0.08560311284046693
2023,2024,111,89,64,238,121,0.2689075630252101,0.5289256198347108,0.21694915254237288
2023,2024,111,90,2,238,32,0.008403361344537815,0.0625,0.007462686567164179
2023,2024,112,86,2,54,41,0.037037037037037035,0.04878048780487805,0.021505376344086023
2023,2024,112,89,6,54,121,0.1111111111111111,0.049586776859504134,0.03550295857988166
2023,2024,112,90,25,54,32,0.46296296296296297,0.78125,0.4098360655737705
2023,2024,113,46,1,115,535,0.008695652173913044,0.001869158878504673,0.0015408320493066256
2023,2024,113,120,87,115,93,0.7565217391304347,0.9354838709677419,0.71900826446281
2023,2024,113,121,1,115,66,0.008695652173913044,0.015151515151515152,0.005555555555555556
2023,2024,113,164,1,115,82,0.008695652173913044,0.012195121951219513,0.00510204081632653
2023,2024,113,197,1,115,715,0.008695652173913044,0.0013986013986013986,0.0012062726176115801
2023,2024,114,102,46,48,46,0.9583333333333334,1,0.9583333333333334
2023,2024,114,141,1,48,156,0.020833333333333332,0.00641025641025641,0.0049261083743842365
2023,2024,115,46,1,33,535,0.030303030303030304,0.001869158878504673,0.001763668430335097
2023,2024,115,121,22,33,66,0.6666666666666666,0.3333333333333333,0.2857142857142857
2023,2024,116,112,70,71,75,0.9859154929577465,0.9333333333333333,0.9210526315789473
2023,2024,117,19,2,138,32,0.014492753623188406,0.0625,0.011904761904761904
2023,2024,117,20,125,138,133,0.9057971014492754,0.9398496240601504,0.8561643835616438
2023,2024,117,46,1,138,535,0.007246376811594203,0.001869158878504673,0.001488095238095238
2023,2024,117,97,1,138,112,0.007246376811594203,0.008928571428571428,0.004016064257028112
2023,2024,117,125,1,138,30,0.007246376811594203,0.03333333333333333,0.005988023952095809
2023,2024,117,197,1,138,715,0.007246376811594203,0.0013986013986013986,0.0011737089201877935
2023,2024,118,19,29,32,32,0.90625,0.90625,0.8285714285714286
2023,2024,119,53,2,43,104,0.046511627906976744,0.019230769230769232,0.013793103448275862
2023,2024,119,117,39,43,40,0.9069767441860465,0.975,0.8863636363636364
2023,2024,120,98,45,48,46,0.9375,0.9782608695652174,0.9183673469387755
2023,2024,121,40,1,176,163,0.005681818181818182,0.006134969325153374,0.0029585798816568047
2023,2024,121,141,148,176,156,0.8409090909090909,0.9487179487179487,0.8043478260869565
2023,2024,121,197,2,176,715,0.011363636363636364,0.002797202797202797,0.0022497187851518562
2023,2024,122,109,1,96,614,0.010416666666666666,0.0016286644951140066,0.0014104372355430183
2023,2024,122,140,81,96,97,0.84375,0.8350515463917526,0.7232142857142857
2023,2024,122,141,1,96,156,0.010416666666666666,0.00641025641025641,0.00398406374501992
2023,2024,122,166,1,96,42,0.010416666666666666,0.023809523809523808,0.0072992700729927005
2023,2024,123,96,58,85,65,0.6823529411764706,0.8923076923076924,0.6304347826086957
2023,2024,124,46,2,113,535,0.017699115044247787,0.003738317757009346,0.0030959752321981426
2023,2024,124,75,107,113,113,0.9469026548672567,0.9469026548672567,0.8991596638655462
2023,2024,125,46,1,109,535,0.009174311926605505,0.001869158878504673,0.0015552099533437014
2023,2024,125,97,103,109,112,0.944954128440367,0.9196428571428571,0.8728813559322034
2023,2024,126,30,1,355,46,0.0028169014084507044,0.021739130434782608,0.0025
2023,2024,126,31,344,355,348,0.9690140845070423,0.9885057471264368,0.958217270194986
2023,2024,126,46,1,355,535,0.0028169014084507044,0.001869158878504673,0.0011248593925759281
2023,2024,127,87,47,93,47,0.5053763440860215,1,0.5053763440860215
2023,2024,127,88,38,93,38,0.40860215053763443,1,0.40860215053763443
2023,2024,127,92,1,93,174,0.010752688172043012,0.005747126436781609,0.0037593984962406013
2023,2024,128,46,1,74,535,0.013513513513513514,0.001869158878504673,0.001644736842105263
2023,2024,128,101,72,74,75,0.972972972972973,0.96,0.935064935064935
2023,2024,129,106,76,100,84,0.76,0.9047619047619048,0.7037037037037037
2023,2024,130,100,69,72,74,0.9583333333333334,0.9324324324324325,0.8961038961038961
2023,2024,131,48,1,50,322,0.02,0.003105590062111801,0.0026954177897574125
2023,2024,131,104,1,50,95,0.02,0.010526315789473684,0.006944444444444444
2023,2024,131,105,31,50,36,0.62,0.8611111111111112,0.5636363636363636
2023,2024,132,104,92,113,95,0.8141592920353983,0.968421052631579,0.7931034482758621
2023,2024,133,107,37,37,50,1,0.74,0.74
2023,2024,134,108,48,51,51,0.9411764705882353,0.9411764705882353,0.8888888888888888
2023,2024,135,80,38,40,45,0.95,0.8444444444444444,0.8085106382978723
2023,2024,136,197,1,62,715,0.016129032258064516,0.0013986013986013986,0.001288659793814433
2023,2024,136,199,44,62,47,0.7096774193548387,0.9361702127659575,0.676923076923077
2023,2024,137,46,1,67,535,0.014925373134328358,0.001869158878504673,0.0016638935108153079
2023,2024,137,169,62,67,64,0.9253731343283582,0.96875,0.8985507246376812
2023,2024,138,109,30,30,614,1,0.048859934853420196,0.048859934853420196
2023,2024,139,138,1,70,95,0.014285714285714285,0.010526315789473684,0.006097560975609756
2023,2024,139,139,67,70,98,0.9571428571428572,0.6836734693877551,0.6633663366336634
2023,2024,140,46,1,81,535,0.012345679012345678,0.001869158878504673,0.0016260162601626016
2023,2024,140,119,1,81,81,0.012345679012345678,0.012345679012345678,0.006211180124223602
2023,2024,140,138,78,81,95,0.9629629629629629,0.8210526315789474,0.7959183673469388
2023,2024,141,109,103,118,614,0.8728813559322034,0.16775244299674266,0.16375198728139906
2023,2024,142,46,2,278,535,0.007194244604316547,0.003738317757009346,0.002466091245376079
2023,2024,142,50,1,278,1106,0.0035971223021582736,9.041591320072332e-4,7.230657989877079e-4
2023,2024,142,53,1,278,104,0.0035971223021582736,0.009615384615384616,0.0026246719160104987
2023,2024,142,109,269,278,614,0.9676258992805755,0.4381107491856677,0.4317817014446228
2023,2024,143,109,31,31,614,1,0.050488599348534204,0.050488599348534204
2023,2024,144,110,38,39,45,0.9743589743589743,0.8444444444444444,0.8260869565217391
2023,2024,145,99,67,70,74,0.9571428571428572,0.9054054054054054,0.8701298701298701
2023,2024,146,46,1,120,535,0.008333333333333333,0.001869158878504673,0.0015290519877675841
2023,2024,146,158,41,120,50,0.3416666666666667,0.82,0.3178294573643411
2023,2024,146,159,55,120,55,0.4583333333333333,1,0.4583333333333333
2023,2024,147,32,1,273,50,0.003663003663003663,0.02,0.003105590062111801
2023,2024,147,45,1,273,244,0.003663003663003663,0.004098360655737705,0.001937984496124031
2023,2024,147,46,3,273,535,0.01098901098901099,0.005607476635514018,0.0037267080745341614
2023,2024,147,80,1,273,45,0.003663003663003663,0.022222222222222223,0.0031545741324921135
2023,2024,147,81,4,273,81,0.014652014652014652,0.04938271604938271,0.011428571428571429
2023,2024,147,91,1,273,91,0.003663003663003663,0.01098901098901099,0.0027548209366391185
2023,2024,147,118,1,273,45,0.003663003663003663,0.022222222222222223,0.0031545741324921135
2023,2024,147,165,157,273,159,0.575091575091575,0.9874213836477987,0.5709090909090909
2023,2024,147,166,23,273,42,0.08424908424908426,0.5476190476190477,0.07876712328767123
2023,2024,148,147,149,167,156,0.8922155688622755,0.9551282051282052,0.8563218390804598
2023,2024,149,46,2,212,535,0.009433962264150943,0.003738317757009346,0.0026845637583892616
2023,2024,149,111,1,212,69,0.0047169811320754715,0.014492753623188406,0.0035714285714285713
2023,2024,149,135,1,212,40,0.0047169811320754715,0.025,0.00398406374501992
2023,2024,149,145,96,212,97,0.4528301886792453,0.9896907216494846,0.4507042253521127
2023,2024,149,146,61,212,62,0.28773584905660377,0.9838709677419355,0.2863849765258216
